,,precision at 0.99,recall at 1.0000000000000009%,f1 at 1.0000000000000009%,precision at 0.95,recall at 5.000000000000004%,f1 at 5.000000000000004%,precision at 0.9,recall at 9.999999999999998%,f1 at 9.999999999999998%,precision at 0.8,recall at 19.999999999999996%,f1 at 19.999999999999996%,precision at 0.5,recall at 50.0%,f1 at 50.0%,auc
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (10, 0.5, 0.1, 50)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (10, 0.5, 0.5, 5)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (10, 0.5, 0.5, 50)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (10, 0.5, 1.0, 5)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (10, 0.5, 1.0, 50)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.001, 0.1, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.001, 0.1, 50)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.001, 0.5, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.001, 0.5, 50)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.001, 1.0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.001, 1.0, 50)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 0.1, 5)",0.0,0.0,0.0,0.9750990379173741,0.05494085010044322,0.10402076793045159,0.9851042022548685,0.45971110615095184,0.6268805983128968,0.9786246440691189,0.8000063773476611,0.8803466788308362,0.9261527990471329,0.8677975829852365,0.8960260757909986,0.045660900100478005
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 0.1, 50)",0.0,0.0,0.0,0.9750990379173741,0.05494085010044322,0.10402076793045159,0.9851042022548685,0.45971110615095184,0.6268805983128968,0.9786246440691189,0.8000063773476611,0.8803466788308362,0.9261527990471329,0.8677975829852365,0.8960260757909986,0.045660900100478005
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 0.5, 5)",0.0,0.0,0.0,0.9750990379173741,0.05494085010044322,0.10402076793045159,0.9851042022548685,0.45971110615095184,0.6268805983128968,0.9786246440691189,0.8000063773476611,0.8803466788308362,0.9261527990471329,0.8677975829852365,0.8960260757909986,0.045660900100478005
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 0.5, 50)",0.0,0.0,0.0,0.9750990379173741,0.05494085010044322,0.10402076793045159,0.9851042022548685,0.45971110615095184,0.6268805983128968,0.9786246440691189,0.8000063773476611,0.8803466788308362,0.9261527990471329,0.8677975829852365,0.8960260757909986,0.045660900100478005
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 1.0, 5)",0.0,0.0,0.0,0.9750990379173741,0.05494085010044322,0.10402076793045159,0.9851042022548685,0.45971110615095184,0.6268805983128968,0.9786246440691189,0.8000063773476611,0.8803466788308362,0.9261527990471329,0.8677975829852365,0.8960260757909986,0.045660900100478005
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 1.0, 50)",0.0,0.0,0.0,0.9750990379173741,0.05494085010044322,0.10402076793045159,0.9851042022548685,0.45971110615095184,0.6268805983128968,0.9786246440691189,0.8000063773476611,0.8803466788308362,0.9261527990471329,0.8677975829852365,0.8960260757909986,0.045660900100478005
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 0.1, 5)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 0.1, 50)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 0.5, 5)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 0.5, 50)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 1.0, 5)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 1.0, 50)",0.9412011173184358,0.859538917764102,0.8985183580273663,0.9261212822432451,0.8677975829852365,0.8960113256621727,0.9096981119597923,0.8772679442619814,0.8931887539770145,0.9028135493756724,0.8830075571569784,0.8928007221846085,0.8967735709460546,0.8889384904818086,0.8928388419164746,0.03903852325353197
LR,"['penalty', 'C'] = ('l1', 0.001)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l1', 0.1)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l1', 1)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l1', 10)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l1', 1e-05)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l2', 0.001)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l2', 0.1)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l2', 1)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l2', 10)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
LR,"['penalty', 'C'] = ('l2', 1e-05)",0.6225225225225225,0.02203373616912726,0.0425610544793816,0.9460554494414539,0.5211887376040305,0.6721082281343805,0.9440678817090927,0.5995663403590447,0.7333749366199929,0.9417742265929113,0.7328847932145021,0.824301545744719,0.9281509695290858,0.8547240202799655,0.8899254660447203,0.09375211948996455
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'log2', 10, -1)",0.9969161184210527,0.6184751761742291,0.7633665899206958,0.9941587788863306,0.7435030770702464,0.8507525312414485,0.992115313539485,0.77035171072351,0.8672817346352669,0.9815400030830893,0.8121233379037658,0.8888307246680276,0.9450778642936596,0.8669366410509869,0.904322373563505,0.03676679792503214
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'log2', 2, -1)",0.9972272143774069,0.6192723446318676,0.7640648359430325,0.9937420178799489,0.7443321322661904,0.8511421851926126,0.9921865361681128,0.7693313350977329,0.8666618772226015,0.9817523868186018,0.8131756002678486,0.8895477614803705,0.9459760512392091,0.8665540001913205,0.9045249546506017,0.03644715518172638
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'sqrt', 10, -1)",0.9969706305196139,0.6191447976786455,0.7638924405452723,0.9938584893589798,0.743056662733969,0.8503503138227997,0.9916642713423397,0.7700647300787602,0.8669275227052444,0.9823883825119728,0.811071075539683,0.8885473250310026,0.9450801711244826,0.8664264532380983,0.904045781208411,0.03677340582080825
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'sqrt', 2, -1)",0.9972888638805054,0.621663850004783,0.765900608917698,0.994065155202596,0.7423870412295527,0.8499872220802454,0.9920423315148283,0.7711807659194541,0.8677789738069608,0.982265667259099,0.810656547941711,0.8882483447757805,0.9450820812465219,0.8664583399764039,0.9040640127759387,0.037062127862613245
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'log2', 10, -1)",0.9973002440164062,0.6125123561110934,0.7589190470546403,0.9942366803278688,0.7426102483976914,0.8501962215935018,0.9918213789155148,0.7733809508625362,0.8690853713159544,0.9816170803144751,0.8121871113803769,0.888900521733061,0.9431195840554593,0.8676062625554032,0.9037883443224659,0.0383071165180692
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'log2', 2, -1)",0.9972240785482959,0.6185708363891458,0.7635297358995553,0.9940040823269264,0.7453525078919677,0.851905169743244,0.9915285451197053,0.7725518956665922,0.8684493512079718,0.9809274782742444,0.8134306941742929,0.8893614795962836,0.9447707761287407,0.8667453206211536,0.9040776957360472,0.03737134774282409
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'sqrt', 10, -1)",0.9969867211440245,0.6224610184624215,0.7664160499401269,0.9940275585512564,0.7429928892573578,0.8503704244370643,0.991946749938368,0.7698096361723159,0.8668737320239142,0.981440123219099,0.8127291859315711,0.8891524655073172,0.9373412943517947,0.8710181435540959,0.9029634894137482,0.042192406080867384
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'sqrt', 2, -1)",0.9973680136244001,0.6162431044928415,0.7617958926248571,0.994273259541006,0.7418449666783584,0.8497078159240321,0.9921492868593037,0.7696820892190938,0.8668701741784881,0.9808518802762854,0.8150569178278754,0.8903014576548649,0.945615866388309,0.866585886929626,0.9043776309878371,0.036750079572009514
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'log2', 10, -1)",0.9972253622443736,0.6188578170338956,0.7637486964563289,0.9942337262942081,0.742227607538025,0.8499443156299636,0.991112922951488,0.7752303816842575,0.8699790663970944,0.9824147793151426,0.8105290009884889,0.8882327247313706,0.9414834785013134,0.8685628647045693,0.9035543097872059,0.03944106963503985
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'log2', 2, -1)",0.9969224456298728,0.6197506457064507,0.7643392256719822,0.9941929974380871,0.7424508147061637,0.8500757561928406,0.9916786226685796,0.7714039730875929,0.8677810459860822,0.981694863000501,0.8122827715952935,0.8889897051125458,0.9464310609229053,0.8658843786869042,0.9043678084358816,0.035856408675495596
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'sqrt', 10, -1)",0.997028840735618,0.6206115876407002,0.7650249597107033,0.993813729254661,0.7427696820892191,0.8501459854014598,0.9915160457395795,0.7714039730875929,0.8677187948350071,0.9816983894582724,0.8124422052868212,0.8890866265375557,0.9433354127677271,0.8679251299384586,0.9040604500539733,0.03810537296694748
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'sqrt', 2, -1)",0.9972774438793857,0.6190491374637288,0.7639096560950658,0.9940455937393672,0.7452568476770511,0.8518579264847922,0.9917288025098806,0.7761232103568126,0.8707784773898112,0.9799548601813244,0.8168425751729855,0.8909950958227539,0.9452383435902785,0.8668728675743759,0.9043611323641928,0.03720433879084566
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'log2', 10, -1)",0.997265221878225,0.6162749912311469,0.7617902682249068,0.994290340449103,0.7440770383597461,0.8511763633047601,0.9923752215307258,0.7677688849207615,0.8657414065870848,0.9821918337389424,0.8107522081566276,0.8882755729457797,0.9444193716368686,0.8674468288638755,0.9042981085662998,0.03739752877970301
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'log2', 2, -1)",0.9970213640098603,0.6190491374637288,0.7638345169476521,0.9937399543185855,0.7491470297503269,0.8542806755995127,0.9915573770491803,0.7714677465642039,0.8677749681677157,0.9821890816365955,0.8106246612034055,0.8881978897351688,0.9463719097597545,0.8654379643506266,0.9040972684876748,0.036101686392782814
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'sqrt', 10, -1)",0.9965410428497676,0.615509709511814,0.7609942638623327,0.99369058276847,0.7432479831638021,0.850414097559196,0.9916930542418884,0.7689486942380664,0.8662308272567262,0.9817235396182764,0.8118682439973215,0.8887531415805641,0.9438451666608858,0.8677019227703199,0.904173312068049,0.037244336087282025
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'sqrt', 2, -1)",0.9970250307755437,0.6198144191830618,0.7644178775783078,0.9935073201782304,0.7465323172092727,0.852492444379711,0.9916461916461916,0.7721692548069258,0.8682526308241157,0.9813246053138236,0.8126335257166545,0.8890478100852942,0.9418825889922856,0.8681802238449029,0.903530895334174,0.039214508838882146
